SIRET,SIREN,DEPARTEMENT,NOM_COMMUNE,INSEE,CODE_COMMUNE,POP_2022,FRAIS_REPRESENTATION,EUR_PAR_HAB,COUL_POL,LATITUDE,LONGITUDE,TOTAL_CHARGES,CHARGES_PERSONNEL,ACHATS_SERVICES,CHARGES_FINANCIERES,CHARGES_EXCEPT,AUTRES_CHARGES_GESTION,RATIO_FRAIS_REP
21440173900013,214401739,44,SAINT-LUMINE-DE-CLISSON,173,44173,2118,160.0,0.08,Non classé,47.0796411393,-1.36298171094,1481329.08,808717.18,403457.77,38704.65,0.0,192985.09,0.0108
21440199400014,214401994,44,SOUDAN,199,44199,1965,2891.39,1.47,Non classé,47.7255705926,-1.29052393382,1601783.69,655713.4,453995.23,44404.54,129449.15,210293.81,0.1805
21440215800015,214402158,44,VERTOU,215,44215,26048,2332.49,0.09,Droite,47.1603732625,-1.47052291749,29704794.25,18240195.54,6446175.77,156184.91,607608.39,2443089.98,0.0079
21450019100017,214500191,45,BACCON,19,45019,643,150.0,0.23,Non classé,47.8850157049,1.62389157933,397013.62,125196.69,116344.73,2075.08,0.0,122045.82,0.0378
21450031600010,214500316,45,BELLEGARDE,31,45031,1416,75.0,0.05,Non classé,47.9802482438,2.41619642926,1937433.98,919003.12,511270.41,16377.45,35001.75,384059.1,0.0039
21450075300162,214500753,45,CHAPELLE-SAINT-MESMIN LA,75,45075,10492,1406.16,0.13,,47.8887063362,1.82847184827,13048379.83,7986864.16,3113998.19,75646.25,4207.35,745861.71,0.0108
21450088600012,214500886,45,CHAUSSY,88,45088,274,96.6,0.35,Non classé,48.1629842121,1.99352125948,114726.8,42158.27,37287.1,103.34,0.0,25601.29,0.0842
21450096900016,214500969,45,CHOUX  LES,96,45096,530,190.65,0.36,Non classé,47.787194965,2.65608741368,378043.31,141646.97,113927.13,1988.14,26700.0,89671.05,0.0504
21450107400014,214501074,45,COUDROY,107,45107,299,150.0,0.5,Non classé,47.9047107806,2.47473580534,258137.08,87486.06,75522.51,3109.73,0.0,88537.53,0.0581
21450108200017,214501082,45,COULLONS,108,45108,2251,534.0,0.24,Non classé,47.6179791467,2.50615129884,2097301.11,1012380.25,606791.44,131030.37,83728.63,117675.13,0.0255
21450109000010,214501090,45,COULMIERS,109,45109,565,10.13,0.02,Non classé,47.9319011305,1.6588665459,280154.28,87874.19,70676.87,93.31,0.0,116469.33,0.0036
21450137100014,214501371,45,ESCRENNES,137,45137,711,128.6,0.18,Non classé,48.1364055687,2.18433088094,581266.11,110300.9,105263.38,10650.75,0.0,351848.37,0.0221
21450157900012,214501579,45,GIVRAINES,157,45157,420,30.0,0.07,Non classé,48.1510160951,2.38245438786,278285.07,80214.4,56898.78,1636.35,0.0,131043.27,0.0108
21450169400019,214501694,45,INGRE,169,45169,9838,3000.0,0.3,Gauche,47.916936377,1.82353479018,13310875.79,8808136.64,2766859.33,100214.53,212672.22,735428.5,0.0225
21450188400016,214501884,45,LOURY,188,45188,2582,264.16,0.1,Non classé,48.0101727408,2.09187881925,1572719.74,857643.56,549536.21,11121.5,385.12,112151.06,0.0168
21450231200017,214502312,45,OISON,231,45231,122,316.65,2.6,Non classé,48.1345415806,1.97598018826,156171.25,28056.23,83213.95,0.0,0.0,39607.82,0.2028
21450247800073,214502478,45,PANNES,247,45247,3719,48.0,0.01,Droite,48.0121009913,2.66878562628,3101065.77,1520051.92,1068671.4,18314.6,108120.3,199037.13,0.0015
21450274200015,214502742,45,SAINT-DENIS-EN-VAL,274,45274,7768,241.35,0.03,Droite,47.8811057198,1.97259377851,7455981.27,4257066.63,1728309.7,7601.0,6699.47,679855.33,0.0032
21450281700015,214502817,45,SAINT-HILAIRE-LES-ANDRESIS,281,45281,953,285.0,0.3,Non classé,48.0545962538,3.01538737178,822071.0,295042.21,399722.36,3096.44,0.0,79163.71,0.0347
21450282500018,214502825,45,SAINT-HILAIRE-SAINT-MESMIN,282,45282,3156,1385.78,0.44,Non classé,47.8500863067,1.83403154937,2382154.49,1285683.53,614018.46,17240.69,0.0,220668.26,0.0582
21450285800019,214502858,45,SAINT-JEAN-DE-LA-RUELLE,285,45285,16608,303.6,0.02,,47.9116141172,1.87108144709,24286159.87,14604869.4,5457917.11,295544.47,230133.2,2283147.49,0.0013
21450317900019,214503179,45,TAVERS,317,45317,1338,176.3,0.13,Non classé,47.7633212034,1.59342598459,1294416.55,682525.45,396405.64,53149.26,3711.0,93730.33,0.0136
20006815300010,200068153,46,SAINT-GERY-VERS,268,46268,912,2013.51,2.21,Non classé,44.4863902583,1.6001798484,885336.22,424616.27,341594.29,14561.21,1730.72,53273.81,0.2274
21460267400019,214602674,46,SAINT-GERMAIN-DU-BEL-AIR,267,46267,604,95.0,0.16,Non classé,44.6460780421,1.44147433368,682274.25,224705.24,273679.32,3951.73,0.0,105801.72,0.0139
21460307800012,214603078,46,SOTURAC,307,46307,638,30.0,0.05,Non classé,44.5081490577,1.023587785,439291.75,250998.75,106161.1,4703.53,4663.2,58490.9,0.0068
21470005600010,214700056,47,ALLEMANS-DU-DROPT,5,47005,486,95.0,0.2,Non classé,44.6231983139,0.286538311278,446991.64,129524.41,115934.93,21012.68,380.0,169003.12,0.0213
21470051000016,214700510,47,CASTELCULIER,51,47051,2383,4800.0,2.01,Non classé,44.1880929707,0.710790193831,2353205.92,1281417.43,604085.77,127085.42,0.0,290723.32,0.204
21470052800018,214700528,47,CASTELJALOUX,52,47052,4639,2326.75,0.5,Courants politiques divers,44.3114746788,0.0845386197153,7844741.77,4190353.73,1727042.81,63316.76,485102.63,860339.02,0.0297
21470083300012,214700833,47,DOUDRAC,83,47083,108,620.91,5.75,Non classé,44.6644247017,0.679748362651,79273.05,15370.48,25944.84,1971.12,0.0,34269.85,0.7833
21470272200015,214702722,47,SAINT-QUENTIN-DU-DROPT,272,47272,185,1152.89,6.23,Non classé,44.6813277192,0.599100664337,101042.31,16058.18,33017.96,0.0,0.0,51160.91,1.141
21480055900012,214800559,48,CULTURES,55,48055,197,60.09,0.31,Non classé,44.4911701749,3.38102042197,143583.47,12403.26,30249.78,11174.76,442.46,72029.31,0.0419
20006771800011,200067718,49,TERRANJOU,86,49086,3885,0.0,0.0,Courants politiques divers,47.274007949,-0.439804383087,3814037.58,1338447.45,1250255.33,63645.99,339450.0,524813.67,0.0
20008490300018,200084903,49,LES-HAUTS-D'ANJOU,80,49080,8712,72.0,0.01,Courants politiques divers,47.6841712906,-0.495930395639,7221523.46,3843455.74,1990276.89,129242.71,655.16,713438.75,0.001
21490002900015,214900029,49,ALLONNES,2,49002,2925,101.49,0.03,Non classé,47.3034746947,0.0111127082363,3263098.62,1857567.92,775593.73,36797.11,0.0,277252.69,0.0031
21490007800012,214900078,49,ANGERS,7,49007,157555,11441.1,0.07,#N/D,47.476837416,-0.556125995444,246773448.42,125488127.72,47043989.96,4223367.54,3141190.93,46482333.63,0.0046
21490026800019,214900268,49,BECON-LES-GRANITS,26,49026,2781,378.5,0.14,Non classé,47.4995106103,-0.799139218655,2121380.72,848271.12,414677.82,79644.99,247744.95,403717.21,0.0178
21490099500017,214900995,49,CHOLET,99,49099,54074,3600.0,0.07,Droite,47.0454402992,-0.877886189605,31199402.55,343804.68,17600628.61,1055361.29,1374248.41,7215506.32,0.0115
21490178700017,214901787,49,LOIRE,178,49178,884,512.0,0.58,Non classé,47.6264697538,-0.964687167794,639922.82,171512.6,156098.23,7168.91,77820.0,194355.85,0.08
21490180300012,214901803,49,LONGUE-JUMELLES,180,49180,6583,3500.0,0.53,Courants politiques divers,47.3984723864,-0.107579294015,6700419.05,2774991.6,2157077.16,169446.77,90058.52,883317.2,0.0522
21490219900014,214902199,49,MONTSOREAU,219,49219,416,2474.97,5.95,Non classé,47.2135013304,0.0519492185178,572673.32,196672.59,227644.5,6040.29,0.0,120754.81,0.4322
21490246200016,214902462,49,LES PONTS DE CE,246,49246,12863,2011.0,0.16,Gauche,47.4272536106,-0.512677371617,15353382.3,8244262.95,3317579.49,238240.11,146932.7,1490346.11,0.0131
21490269400014,214902694,49,SAINT-CHRISTOPHE-DU-BOIS,269,49269,2843,95.0,0.03,Non classé,47.0291789736,-0.965837562307,2199939.81,962698.27,784957.35,22600.84,35694.78,342643.33,0.0043
21490284300017,214902843,49,SAINT-GERMAIN-DES-PRES,284,49284,1396,664.6,0.48,Non classé,47.4104988844,-0.812032158291,929546.68,266705.5,236711.12,34303.23,127848.5,202245.73,0.0715
21490353600016,214903536,49,TRELAZE,353,49353,15620,2288.94,0.15,,47.451357179,-0.473458788346,19144721.58,6718416.49,6019268.68,558088.97,14799.35,3066755.03,0.012
20005682800011,200056828,50,THEREVAL,239,50239,1781,80.0,0.04,,49.1221777065,-1.17047644258,1678337.76,643812.54,472783.71,91808.73,320334.2,118215.12,0.0048
20005684400018,200056844,50,CHERBOURG-EN-COTENTIN,129,50129,78028,6749.72,0.09,Gauche,49.633412156,-1.63390160204,160126575.12,87998382.38,37863183.17,1260995.61,5890962.74,17290113.61,0.0042
20005751100012,200057511,50,BUAIS-LES-MONTS,90,50090,612,434.9,0.71,Non classé,48.5185588487,-0.971234303313,428812.12,94050.18,188004.48,12150.95,0.0,95935.63,0.1014
20006354300017,200063543,50,CANISY,95,50095,1723,95.0,0.06,Non classé,49.0797681926,-1.18008424272,1257016.98,472548.74,510312.13,46414.8,269.0,161765.67,0.0076
20007736000010,200077360,50,PONT-HEBERT,409,50409,1902,706.96,0.37,Non classé,49.1634595987,-1.15107589364,1898768.01,766600.63,475584.71,41251.38,256514.91,148774.33,0.0372
21500002700015,215000027,50,AGNEAUX,2,50002,4266,220.5,0.05,,49.1154902114,-1.12991373053,4339839.17,1898589.47,1254554.37,35122.58,0.0,371745.47,0.0051
21500077900011,215000779,50,BRETTEVILLE-EN-SAIRE,77,50077,1006,190.3,0.19,,49.6500323441,-1.508274502,1061587.91,510437.69,384331.51,7119.36,27360.0,69371.37,0.0179
21500167800014,215001678,50,DRAGEY-RONTHON,167,50167,789,94.6,0.12,Non classé,48.7166999564,-1.48832263825,546062.35,178331.95,186637.06,14205.21,626.35,145399.98,0.0173
21500184300014,215001843,50,FLAMANVILLE,184,50184,1682,237.7,0.14,,49.530584299,-1.86809875664,4884683.02,1210778.98,2153653.81,69356.57,158706.54,972003.47,0.0049
21500403700010,215004037,50,PIROU,403,50403,1486,510.28,0.34,Non classé,49.1646654807,-1.55903985715,2439955.51,718793.45,1145644.73,11393.16,49442.6,121959.01,0.0209
21500455700017,215004557,50,SAINT-CLAIR-SUR-ELLE,455,50455,973,475.46,0.49,Non classé,49.1851844677,-1.04046067538,620638.95,186434.27,96015.31,8541.95,100000.0,219532.51,0.0766
21500502600012,215005026,50,SAINT-LO,502,50502,19352,216.27,0.01,Courants politiques divers,49.1099624249,-1.07755642702,26401022.5,13866002.88,6517314.25,410968.48,1695.63,4336367.74,0.0008
21500596800015,215005968,50,THEVILLE,596,50596,311,95.0,0.31,Non classé,49.6482237983,-1.41776532413,115273.96,28861.25,35957.18,2096.99,378.8,44251.86,0.0824
21510053800044,215100538,51,BEZANNES,58,51058,4456,292.85,0.07,Non classé,49.2198739552,3.99051364265,2901391.5,1624270.96,941818.79,40483.8,38574.46,139885.47,0.0101
21510076900011,215100769,51,BRAUX-SAINTE-COHIERE,82,51082,94,1014.0,10.79,Non classé,49.0940197616,4.82214706786,52745.85,12790.06,18513.52,0.0,0.0,20617.27,1.9224
21510077700014,215100777,51,BRAUX-SAINT-REMY,83,51083,81,305.0,3.77,Non classé,49.024131251,4.86523753879,52392.09,6780.93,20580.85,227.62,0.0,14991.44,0.5821
21510128800011,215101288,51,CHATRICES,138,51138,36,336.0,9.33,Non classé,49.0394929135,4.94531122105,39260.67,11263.41,14473.7,0.0,0.0,11844.52,0.8558
21510212000015,215102120,51,EPERNAY,230,51230,22022,2500.0,0.11,,49.037000689,3.93144626202,52524215.47,20646421.84,11733675.31,898854.46,2030440.14,9774135.12,0.0048
21510232800014,215102328,51,FISMES,250,51250,5884,336.0,0.06,Gauche,49.3059837243,3.6791731942,4078579.67,2032588.41,1029126.17,30068.39,51097.91,750075.9,0.0082
21510248400015,215102484,51,GERMIGNY,267,51267,184,210.0,1.14,Non classé,49.2445998408,3.86056138886,79963.14,14368.73,42000.48,4534.19,297.89,17572.48,0.2626
21510406800014,215104068,51,POMACLE,439,51439,530,215.2,0.41,Non classé,49.3365316045,4.14756415081,324616.1,103239.26,117518.72,28341.3,0.0,57365.26,0.0663
21510464700015,215104647,51,SAINTE-MARIE-A-PY,501,51501,195,420.0,2.15,Non classé,49.2393806185,4.50756056596,140807.01,22688.15,48254.46,4473.02,0.0,46496.82,0.2983
21510504000012,215105040,51,SOMME-BIONNE,543,51543,68,768.0,11.29,Non classé,49.0883022983,4.71735582412,42127.21,9105.21,16738.79,2981.44,0.0,13204.99,1.823
21510514900011,215105149,51,SOUAIN-PERTHES-LES-HURLUS,553,51553,260,55.0,0.21,Non classé,49.1870517871,4.57391390732,127472.29,19802.47,57004.08,0.0,0.0,17848.72,0.0431
21510534700011,215105347,51,TOURS-SUR-MARNE,576,51576,1371,58.2,0.04,Non classé,49.0525282676,4.12927337739,2183997.47,1294859.43,675409.89,17520.88,8980.79,132050.41,0.0027
20005927700018,200059277,52,SAINTS-GEOSMES,449,52449,1097,500.0,0.46,Non classé,47.8274545004,5.31702793629,1438153.61,319975.72,790357.43,18052.31,36458.12,163549.39,0.0348
21520152600013,215201526,52,FRONVILLE,212,52212,300,25.0,0.08,Non classé,48.4008313761,5.13453844457,247325.57,59329.26,126094.44,0.0,0.0,29066.1,0.0101
21520192200014,215201922,52,LANGRES,269,52269,7683,358.75,0.05,Gauche,47.8591544821,5.33880466821,11813330.4,4092262.32,3870545.99,151609.48,607795.39,1291971.42,0.003
21520361300017,215203613,52,VAUXBONS,507,52507,53,160.0,3.02,Non classé,47.8824954846,5.13949772489,69894.09,7064.78,27032.26,3691.92,6851.02,17971.86,0.2289
21520381100017,215203811,52,VILLIERS-EN-LIEU,534,52534,1477,517.8,0.35,Non classé,48.6683263529,4.90563674583,1009889.11,419087.65,366654.71,4754.75,85000.0,116201.54,0.0513
20005570500012,200055705,53,LOIRON-RUILLE,137,53137,2724,530.0,0.19,Non classé,48.0630179288,-0.919282481771,2573231.94,1339852.43,766886.47,31309.73,340.0,314559.18,0.0206
21530002100015,215300021,53,ALEXAIN,2,53002,612,36.0,0.06,Non classé,48.2320714529,-0.735727853569,528688.91,156105.0,179038.24,6651.62,105714.06,51787.12,0.0068
21530005400016,215300054,53,ANDOUILLE,5,53005,2324,285.0,0.12,Non classé,48.1771432995,-0.792693064482,2326268.35,1205747.95,688967.69,40849.55,3923.99,266126.72,0.0123
21530049200018,215300492,53,CHALONS-DU-MAINE,49,53049,691,188.0,0.27,Non classé,48.1595881924,-0.645569243902,472583.27,244548.56,164900.54,4136.23,0.0,43463.35,0.0398
21530084900019,215300849,53,CRAON,84,53084,4415,0.0,0.0,Centre,47.8454412251,-0.943066490216,7716452.31,3525710.12,2273992.39,265750.17,34904.67,562041.01,0.0
21530109400011,215301094,53,GRAZAY,109,53109,626,262.48,0.42,Non classé,48.2855176903,-0.47627228769,723987.21,267023.72,177807.29,11921.18,150400.0,99620.4,0.0363
21530123500010,215301235,53,JUVIGNE,123,53123,1332,297.9,0.22,Non classé,48.2356053561,-1.02188545282,1414038.04,635032.66,505785.56,26497.03,79600.0,148116.42,0.0211
21530146600011,215301466,53,MARTIGNE,146,53146,1884,4500.0,2.39,Non classé,48.2026950175,-0.661054831138,2131827.52,971649.77,734606.67,33706.61,15889.11,188409.45,0.2111
21530237300018,215302373,53,SAINT-MARS-SUR-COLMONT,237,53237,440,400.0,0.91,Non classé,48.3829153295,-0.708965390881,349395.61,173884.45,130421.02,3513.34,209.84,32906.02,0.1145
21530253000013,215302530,53,SAINT-SATURNIN-DU-LIMET,253,53253,518,12.0,0.02,Non classé,47.8160669984,-1.08925376057,364589.69,147524.74,95183.79,1706.27,4432.0,81570.52,0.0033
21530257100017,215302571,53,SAULGES,257,53257,328,95.0,0.29,Non classé,47.9761126561,-0.405978103131,285494.27,93872.02,116168.84,2056.47,20855.95,37579.69,0.0333
21540025000019,215400250,54,ART-SUR-MEURTHE,25,54025,1696,1695.5,1.0,Non classé,48.6605653469,6.26295482069,960921.48,344392.32,368174.53,28242.38,527.01,193275.34,0.1764
21540039100011,215400391,54,BACCARAT,39,54039,4107,500.0,0.12,Courants politiques divers,48.4499656424,6.74057641633,6448790.55,2788781.45,1680398.35,172341.36,20468.3,1210042.22,0.0078
21540084700012,215400847,54,MONT-BONVILLERS,84,54084,940,95.0,0.1,Non classé,49.3268467637,5.84287018832,737339.76,388515.02,210878.16,5384.18,0.0,104710.7,0.0129
21540089600019,215400896,54,BOUXIERES-AUX-CHENES,89,54089,1412,95.0,0.07,,48.7728236838,6.27141981463,1035625.42,369773.61,327414.98,11833.29,169937.09,144984.85,0.0092
21540140700014,215401407,54,COURCELLES,140,54140,87,100.0,1.15,Non classé,48.3691022452,6.03113443127,100605.72,8038.42,52614.63,828.46,0.0,35748.19,0.0994
21540152200119,215401522,54,DAMELEVIERES,152,54152,3094,50.0,0.02,Non classé,48.5664288239,6.39207304688,3792336.09,1604729.51,936222.63,51135.7,383.94,1152311.09,0.0013
21540263700015,215402637,54,HOMECOURT,263,54263,6250,1122.26,0.18,Gauche,49.222479805,5.99270563767,5433400.67,3022060.71,1327916.58,102848.58,103023.27,624559.69,0.0207
21540289200016,215402892,54,LAITRE-SOUS-AMANCE,289,54289,353,168.4,0.48,Non classé,48.7392097523,6.27378806825,214824.91,65781.21,61756.27,8221.19,7.71,77417.5,0.0784
21540367600012,215403676,54,MEXY,367,54367,2303,544.0,0.24,Non classé,49.5017214844,5.78595844743,1655355.45,678943.64,732457.16,0.0,5500.0,183646.73,0.0329
21540370000010,215403700,54,MINORVILLE,370,54370,226,50.0,0.22,Non classé,48.8097499629,5.8798507442,145012.8,26744.74,56103.89,2315.79,0.0,57227.57,0.0345
21540378300016,215403783,54,MONTIGNY-SUR-CHIERS,378,54378,479,95.0,0.2,Non classé,49.4718809607,5.66811908272,264186.08,84575.99,56366.61,3094.07,0.0,113511.4,0.036
21540382500015,215403825,54,MONT-SAINT-MARTIN,382,54382,9282,345.1,0.04,Gauche,49.545958519,5.77946566153,11613923.97,5465102.98,3732451.71,129607.52,191765.37,1372707.1,0.003
21540414600015,215404146,54,PAGNEY-DERRIERE-BARINE,414,54414,649,190.0,0.29,Non classé,48.6988404472,5.8475442388,304949.72,81739.94,98737.8,4853.63,0.0,116976.54,0.0623
21540483100012,215404831,54,SAINT-NICOLAS-DE-PORT,483,54483,7363,1178.5,0.16,Droite,48.6220684472,6.29547921699,8460330.68,4978841.9,2372027.03,129734.69,19295.02,500694.21,0.0139
21540528300015,215405283,54,TOUL,528,54528,15570,5999.99,0.39,Gauche,48.6865463937,5.89508449535,25422829.09,14000435.72,6115861.81,521781.58,147039.55,2437236.04,0.0236
21540547300012,215405473,54,VANDOEUVRE-LES-NANCY,547,54547,29697,9927.5,0.33,,48.6579999356,6.16531229307,37237483.65,21981755.68,7631015.82,308860.65,499367.39,5945557.85,0.0267
21540578800013,215405788,54,VILLERS-LES-NANCY,578,54578,14938,1000.0,0.07,Centre,48.6616923324,6.1287873364,13912167.67,7384765.65,2936304.18,133094.44,1289827.95,1222327.65,0.0072
21550141200013,215501412,55,DAGONVILLE,141,55141,86,180.0,2.09,Non classé,48.7898702371,5.38475597116,140289.66,11777.91,83187.03,1956.01,0.0,16106.8,0.1283
21550199000018,215501990,55,FROIDOS,199,55199,91,35.27,0.39,Non classé,49.0603189577,5.11809128238,169599.14,11616.51,97752.01,6520.39,0.0,46808.79,0.0208
21550303800014,215503038,55,LOUPMONT,303,55303,73,27.5,0.38,Non classé,48.8661005424,5.67917505776,48846.1,670.72,24211.44,0.0,0.0,22024.95,0.0563
21550398800010,215503988,55,PAGNY-SUR-MEUSE,398,55398,1026,320.0,0.31,Non classé,48.6892208397,5.73298818244,1351404.72,462335.96,528046.22,0.0,7465.63,188721.58,0.0237
20008715300017,200087153,56,FORGES DE LANOUEE,102,56102,2190,611.98,0.28,Non classé,47.9872211991,-2.57567607546,1564443.98,575784.24,536002.17,38677.03,98560.35,275164.48,0.0391
21560010700019,215600107,56,BAUD,10,56010,6246,70.0,0.01,Gauche,47.8753982698,-3.03131524701,5826459.23,2786958.58,1574561.91,36851.87,150824.73,626091.3,0.0012
21560022200016,215600222,56,BRANDIVY,22,56022,1423,35.0,0.02,,47.7845009747,-2.92240814832,1099088.91,454155.15,427710.47,24731.93,171.45,177708.1,0.0032
21560041200013,215600412,56,CLEGUEREC,41,56041,2849,153.7,0.05,Non classé,48.1278326906,-3.0634223364,2885020.64,1108063.18,1093021.62,27591.16,11187.06,379839.87,0.0053
21560090900018,215600909,56,INZINZAC-LOCHRIST,90,56090,6631,1396.43,0.21,Gauche,47.8558359743,-3.25178122558,8849333.98,4254073.65,1983710.59,425973.58,517101.24,1176648.38,0.0158
21560097400012,215600974,56,LANDEVANT,97,56097,4049,268.0,0.07,Courants politiques divers,47.7714410604,-3.11373409438,2949002.23,1331999.32,1023837.17,48691.24,16900.5,320336.13,0.0091
21560105500019,215601055,56,LANVENEGEN,105,56105,1133,378.6,0.33,Non classé,48.004442867,-3.53246846865,851561.88,459871.94,237768.13,25818.09,1005.0,91198.15,0.0445
21560112100019,215601121,56,LIZIO,112,56112,807,500.0,0.62,Non classé,47.8643087698,-2.51995591164,662401.61,224987.92,246808.59,16378.92,6573.86,103014.09,0.0755
21560121200016,215601212,56,LORIENT,121,56121,58202,186.6,0.0,Courants politiques divers,47.7500486947,-3.37823200917,110569234.03,54906377.41,27381039.16,1256843.15,3534205.45,15976384.91,0.0002
21560129500011,215601295,56,MENEAC,129,56129,1478,692.4,0.47,Non classé,48.1310055293,-2.45348998168,1370220.0,410926.04,710191.0,25759.22,33764.04,172547.59,0.0505
21560182400018,215601824,56,PRIZIAC,182,56182,1024,127.8,0.12,Non classé,48.055864397,-3.43477253026,826810.99,332004.94,238997.31,56205.18,161.8,165306.14,0.0155
21560184000014,215601840,56,QUESTEMBERT,184,56184,8081,929.82,0.12,Gauche,47.6638017747,-2.43671076032,8426714.97,4111610.86,2093770.15,110414.23,35502.89,1285777.08,0.011
21560198000018,215601980,56,ROHAN,198,56198,1541,40.13,0.03,,48.0894729078,-2.74289349801,2658308.48,894170.56,1097677.55,32153.49,33524.11,465581.34,0.0015
21560219400015,215602194,56,SAINT GUYOMARD,219,56219,1446,103.8,0.07,Non classé,47.7793419253,-2.50210374964,994316.36,453009.25,334100.4,26522.28,11543.72,125669.28,0.0104
